BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
20000.0,36,9.99,7,57000.0,Source Verified,debt_consolidation,TX,14.65,w,1595.63,0.0,INDIVIDUAL,735.0,138587.0,0.0
1825.0,36,7.12,0,110000.0,Not Verified,debt_consolidation,MA,0.22,f,238.11,0.0,INDIVIDUAL,,,1.0
8500.0,36,7.89,2,37750.0,Verified,debt_consolidation,NY,25.71,w,211.5,0.0,INDIVIDUAL,0.0,47643.0,0.0
3000.0,36,13.65,10,50000.0,Not Verified,debt_consolidation,MD,24.77,w,468.86,0.0,INDIVIDUAL,411.0,36937.0,0.0
20000.0,60,21.67,5,92000.0,Verified,debt_consolidation,CA,27.84,w,39.13,0.0,INDIVIDUAL,133.0,152766.0,1.0
15200.0,36,13.11,8,50000.0,Source Verified,home_improvement,CA,13.4,f,1484.49,0.0,INDIVIDUAL,0.0,109808.0,1.0
15000.0,60,13.99,2,65000.0,Source Verified,debt_consolidation,FL,28.64,w,675.57,0.0,INDIVIDUAL,0.0,217073.0,0.0
21300.0,36,20.99,3,300000.0,Verified,major_purchase,FL,4.14,f,1383.33,0.0,INDIVIDUAL,1194.0,38334.0,1.0
22150.0,60,18.85,10,99406.0,Verified,debt_consolidation,CA,17.56,f,2675.18,0.0,INDIVIDUAL,0.0,227668.0,1.0
7500.0,36,7.9,8,65000.0,Not Verified,credit_card,NJ,10.89,w,612.83,0.0,INDIVIDUAL,0.0,18186.0,1.0
9975.0,36,13.33,5,46000.0,Source Verified,debt_consolidation,OH,36.03,f,176.05,0.0,INDIVIDUAL,0.0,70626.0,1.0
6000.0,36,17.56,10,64000.0,Verified,debt_consolidation,PA,4.63,f,173.31,0.0,INDIVIDUAL,0.0,292848.0,0.0
7825.0,36,9.49,10,56000.0,Source Verified,credit_card,TX,28.87,f,472.46,0.0,INDIVIDUAL,0.0,39923.0,1.0
7750.0,36,15.31,5,80000.0,Verified,debt_consolidation,CA,32.79,f,1529.21,0.0,INDIVIDUAL,0.0,504628.0,0.0
21000.0,60,15.41,3,100000.0,Verified,debt_consolidation,NC,13.87,w,251.7,0.0,INDIVIDUAL,0.0,65260.0,0.0
6075.0,36,14.98,1,58000.0,Not Verified,car,KS,7.37,f,75.74,0.0,INDIVIDUAL,0.0,109424.0,1.0
27950.0,36,15.1,6,85000.0,Verified,debt_consolidation,TX,26.05,f,4859.02,0.0,INDIVIDUAL,0.0,272569.0,0.0
18000.0,60,15.61,6,40000.0,Source Verified,credit_card,IN,13.74,w,1782.87,0.0,INDIVIDUAL,0.0,166637.0,0.0
15000.0,60,15.96,10,50000.0,Verified,debt_consolidation,CA,18.26,f,4424.53,0.0,INDIVIDUAL,,,0.0
12050.0,60,24.08,5,42000.0,Source Verified,other,TX,17.89,w,3049.97,0.0,INDIVIDUAL,0.0,138013.0,1.0
21000.0,60,13.99,0,200000.0,Verified,debt_consolidation,NY,10.94,w,1636.62,0.0,INDIVIDUAL,0.0,76410.0,0.0
10000.0,60,20.5,10,75000.0,Source Verified,debt_consolidation,NH,29.63,w,3455.72,0.0,INDIVIDUAL,0.0,225465.0,0.0
10000.0,36,14.09,6,92200.0,Not Verified,home_improvement,CA,3.76,f,1309.08,0.0,INDIVIDUAL,0.0,360655.0,1.0
18000.0,36,6.62,6,93000.0,Not Verified,debt_consolidation,AZ,10.51,f,1892.05,0.0,INDIVIDUAL,0.0,321829.0,0.0
17000.0,60,13.99,10,42600.0,Source Verified,debt_consolidation,NY,25.2,w,1140.9,0.0,INDIVIDUAL,0.0,62648.0,0.0
15000.0,36,21.0,10,50000.0,Not Verified,debt_consolidation,FL,21.43,w,2779.25,0.0,INDIVIDUAL,0.0,28775.0,1.0
14425.0,60,18.92,3,38000.0,Not Verified,credit_card,IN,17.4,f,4268.8,0.0,INDIVIDUAL,903.0,106449.0,1.0
24975.0,60,22.47,5,63000.0,Verified,debt_consolidation,OH,16.72,f,12385.4,0.0,INDIVIDUAL,0.0,168236.0,0.0
15000.0,60,8.67,6,31000.0,Source Verified,debt_consolidation,GA,12.97,w,1096.21,0.0,INDIVIDUAL,0.0,10620.0,0.0
12300.0,60,18.54,10,72000.0,Source Verified,credit_card,MN,16.18,f,2286.11,0.0,INDIVIDUAL,0.0,42642.0,1.0
4800.0,36,11.49,10,50498.0,Source Verified,debt_consolidation,CO,16.56,w,42.9,0.0,INDIVIDUAL,0.0,16056.0,0.0
23025.0,60,16.49,2,60000.0,Source Verified,credit_card,CA,22.57,w,3262.74,0.0,INDIVIDUAL,0.0,40613.0,0.0
20000.0,36,12.49,2,108000.0,Source Verified,credit_card,OR,11.23,f,2970.79,0.0,INDIVIDUAL,0.0,43796.0,0.0
6500.0,36,7.9,3,31200.0,Not Verified,major_purchase,SC,14.15,f,820.57,0.0,INDIVIDUAL,,,1.0
12800.0,36,12.05,8,72000.0,Source Verified,credit_card,MA,22.32,w,184.23,0.0,INDIVIDUAL,0.0,280689.0,0.0
9500.0,36,6.49,-1,83857.0,Verified,home_improvement,MO,2.78,w,662.47,0.0,INDIVIDUAL,0.0,15196.0,0.0
20000.0,60,12.39,7,70000.0,Source Verified,debt_consolidation,CO,16.27,w,2101.99,0.0,INDIVIDUAL,0.0,277516.0,0.0
27950.0,36,14.47,10,100000.0,Source Verified,debt_consolidation,VA,18.76,f,5824.24,0.0,INDIVIDUAL,0.0,419070.0,0.0
6500.0,36,13.67,1,59000.0,Verified,debt_consolidation,TX,31.38,f,1351.22,0.0,INDIVIDUAL,0.0,209704.0,0.0
34800.0,36,10.15,10,161000.0,Verified,debt_consolidation,NY,25.32,w,2032.69,0.0,INDIVIDUAL,0.0,156893.0,1.0
4000.0,36,13.99,1,40000.0,Verified,debt_consolidation,CA,29.12,f,133.63,0.0,INDIVIDUAL,0.0,37575.0,0.0
16450.0,60,17.57,4,40000.0,Verified,debt_consolidation,CO,8.04,f,4856.59,0.0,INDIVIDUAL,0.0,8348.0,1.0
10000.0,36,8.19,3,38000.0,Source Verified,debt_consolidation,NC,19.49,f,413.66,0.0,INDIVIDUAL,0.0,29297.0,1.0
10000.0,60,18.25,10,74000.0,Not Verified,debt_consolidation,PA,7.27,w,734.34,0.0,INDIVIDUAL,0.0,68100.0,0.0
30000.0,60,13.33,3,240000.0,Source Verified,home_improvement,TX,10.3,f,932.35,0.0,INDIVIDUAL,0.0,136416.0,0.0
5000.0,36,20.49,7,65500.0,Verified,other,FL,17.17,w,1670.32,0.0,INDIVIDUAL,0.0,191039.0,0.0
35000.0,60,20.2,9,95000.0,Verified,debt_consolidation,OH,16.21,f,8186.57,0.0,INDIVIDUAL,0.0,194645.0,0.0
28000.0,36,14.31,10,68000.0,Source Verified,debt_consolidation,FL,17.3,w,3224.13,0.0,INDIVIDUAL,100.0,139689.0,0.0
25000.0,36,8.18,10,62000.0,Source Verified,credit_card,NC,34.67,f,1092.5,0.0,INDIVIDUAL,0.0,191238.0,0.0
14175.0,60,21.67,8,60000.0,Source Verified,other,VA,30.32,f,1961.08,0.0,INDIVIDUAL,0.0,49965.0,0.0
13200.0,36,8.9,3,66700.0,Not Verified,debt_consolidation,CA,19.47,f,1631.52,0.0,INDIVIDUAL,0.0,43162.0,0.0
25425.0,36,21.0,2,67000.0,Verified,small_business,TX,21.51,f,8836.53,0.0,INDIVIDUAL,0.0,178097.0,1.0
9500.0,36,11.99,10,42477.0,Source Verified,debt_consolidation,MD,16.98,w,642.58,0.0,INDIVIDUAL,0.0,19289.0,0.0
2600.0,36,12.29,9,30000.0,Not Verified,credit_card,GA,20.71,f,148.63,0.0,INDIVIDUAL,0.0,16784.0,0.0
16000.0,60,9.99,8,70000.0,Not Verified,debt_consolidation,CT,18.27,w,886.88,0.0,INDIVIDUAL,1956.0,169473.0,0.0
28000.0,36,7.9,0,90000.0,Verified,debt_consolidation,IN,21.97,f,3534.42,0.0,INDIVIDUAL,0.0,182429.0,0.0
24000.0,60,15.61,10,102000.0,Source Verified,debt_consolidation,SC,19.25,w,4552.87,0.0,INDIVIDUAL,0.0,283880.0,0.0
35000.0,60,17.97,0,75000.0,Source Verified,debt_consolidation,NC,35.02,w,0.0,0.0,INDIVIDUAL,0.0,84978.0,0.0
14000.0,36,17.1,3,172000.0,Verified,credit_card,NC,7.6,w,2241.59,0.0,INDIVIDUAL,0.0,37822.0,1.0
8500.0,36,5.93,10,66000.0,Not Verified,debt_consolidation,TX,22.53,w,365.7,0.0,INDIVIDUAL,0.0,51571.0,0.0
6000.0,36,9.17,10,175000.0,Source Verified,debt_consolidation,FL,28.42,f,141.85,0.0,INDIVIDUAL,0.0,325114.0,0.0
15561.5090963,60,13.98,4,40000.0,Source Verified,debt_consolidation,WA,22.08,f,5562.04,0.0,INDIVIDUAL,,,1.0
8000.0,36,11.99,3,44000.0,Verified,vacation,MA,29.32,w,0.0,0.0,INDIVIDUAL,0.0,25603.0,0.0
10000.0,60,17.57,0,30000.0,Verified,debt_consolidation,MS,22.96,f,556.81,0.0,INDIVIDUAL,0.0,29379.0,0.0
4800.0,36,6.99,5,150000.0,Not Verified,home_improvement,TX,6.9,f,305.81,0.0,INDIVIDUAL,0.0,458487.0,0.0
9600.0,36,16.78,10,79800.0,Not Verified,debt_consolidation,CA,15.83,w,1690.49,0.0,INDIVIDUAL,0.0,23812.0,1.0
3950.0,36,8.9,5,41760.0,Not Verified,car,TX,12.99,f,570.97,0.0,INDIVIDUAL,,,1.0
12000.0,36,16.99,8,38262.99,Not Verified,credit_card,CO,23.02,f,1897.26,0.0,INDIVIDUAL,1608.0,166396.0,0.0
20975.0,36,12.35,10,75000.0,Source Verified,credit_card,DE,12.3,f,3983.39,0.0,INDIVIDUAL,0.0,324551.0,0.0
19975.0,60,17.27,9,50000.0,Verified,debt_consolidation,CA,18.17,f,1404.0,0.0,INDIVIDUAL,,,0.0
12000.0,36,5.32,10,45000.0,Not Verified,debt_consolidation,IN,16.45,w,201.03,0.0,INDIVIDUAL,0.0,88409.0,0.0
4575.0,36,16.29,5,45179.68,Source Verified,debt_consolidation,CT,26.85,f,123.53,0.0,INDIVIDUAL,0.0,34819.0,1.0
22000.0,36,7.9,10,200000.0,Verified,credit_card,NY,7.28,w,2382.7,0.0,INDIVIDUAL,0.0,384088.0,0.0
12550.0,36,14.33,3,80000.0,Not Verified,debt_consolidation,CA,19.83,f,1223.5,0.0,INDIVIDUAL,0.0,243072.0,1.0
18000.0,36,12.35,1,75000.0,Verified,debt_consolidation,DE,30.88,f,3462.35,0.0,INDIVIDUAL,0.0,66441.0,0.0
16000.0,36,12.49,3,55000.0,Verified,credit_card,MA,16.3,w,1736.16,0.0,INDIVIDUAL,0.0,253137.0,0.0
15700.0,60,16.99,2,63000.0,Verified,debt_consolidation,AZ,28.63,w,2196.97,0.0,INDIVIDUAL,0.0,131855.0,0.0
22000.0,36,14.09,10,50000.0,Verified,credit_card,MN,23.16,f,3396.13,0.0,INDIVIDUAL,0.0,116968.0,1.0
8400.0,36,14.65,4,39000.0,Source Verified,other,CA,18.22,w,293.93,0.0,INDIVIDUAL,0.0,35566.0,0.0
25000.0,36,6.89,10,110000.0,Source Verified,credit_card,NH,27.17,w,643.77,0.0,INDIVIDUAL,0.0,421577.0,1.0
12500.0,36,12.12,0,41000.0,Not Verified,credit_card,OR,16.39,f,2158.92,0.0,INDIVIDUAL,0.0,27496.0,1.0
10000.0,36,9.99,1,32000.0,Source Verified,debt_consolidation,MN,15.79,w,603.71,0.0,INDIVIDUAL,0.0,34887.0,0.0
22750.0,60,17.77,10,52000.0,Verified,debt_consolidation,CA,20.1,w,8738.52,0.0,INDIVIDUAL,0.0,26401.0,0.0
9600.0,36,15.61,10,53780.0,Source Verified,home_improvement,NJ,20.96,f,474.59,0.0,INDIVIDUAL,0.0,118915.0,0.0
6000.0,36,15.1,10,31200.0,Verified,debt_consolidation,VA,19.35,f,1361.03,0.0,INDIVIDUAL,0.0,22833.0,0.0
10000.0,36,11.22,2,105000.0,Source Verified,debt_consolidation,CA,14.59,w,0.0,0.0,INDIVIDUAL,0.0,42644.0,0.0
5600.0,36,8.19,10,32240.0,Source Verified,debt_consolidation,WA,28.37,f,419.11,0.0,INDIVIDUAL,344.0,36081.0,0.0
35000.0,60,24.99,10,120000.0,Verified,debt_consolidation,FL,23.77,w,8854.78,0.0,INDIVIDUAL,0.0,354609.0,0.0
18000.0,60,18.25,3,68000.0,Verified,debt_consolidation,MA,18.62,f,2586.8,0.0,INDIVIDUAL,0.0,47508.0,0.0
17200.0,60,16.29,10,77000.0,Verified,debt_consolidation,VA,17.91,f,5741.54,0.0,INDIVIDUAL,0.0,157062.0,0.0
28000.0,36,6.99,10,133000.0,Source Verified,credit_card,AR,13.87,f,1783.87,0.0,INDIVIDUAL,0.0,270811.0,0.0
6075.0,36,21.0,6,34000.0,Not Verified,credit_card,FL,7.36,f,412.0,0.0,INDIVIDUAL,0.0,7504.0,0.0
5000.0,36,9.17,3,50000.0,Source Verified,credit_card,NV,8.67,w,518.65,0.0,INDIVIDUAL,0.0,6498.0,0.0
20000.0,36,19.2,10,52500.0,Verified,debt_consolidation,TX,33.54,f,633.31,0.0,INDIVIDUAL,0.0,75380.0,1.0
11200.0,36,7.9,8,60000.0,Not Verified,credit_card,TX,26.83,w,1213.0,0.0,INDIVIDUAL,0.0,29434.0,0.0
5625.0,36,17.86,5,40000.0,Verified,debt_consolidation,GA,22.59,f,398.07,0.0,INDIVIDUAL,0.0,41535.0,0.0
6200.0,36,12.12,7,57000.0,Not Verified,other,NY,13.88,f,1122.76,0.0,INDIVIDUAL,,,0.0
10000.0,36,12.39,10,87120.0,Not Verified,credit_card,GA,18.67,w,986.79,0.0,INDIVIDUAL,0.0,389723.0,0.0
4900.0,36,14.99,8,104000.0,Not Verified,other,IL,27.07,f,806.62,0.0,INDIVIDUAL,0.0,318271.0,0.0
22000.0,60,10.99,10,110000.0,Verified,debt_consolidation,PA,12.97,f,2906.19,0.0,INDIVIDUAL,0.0,44043.0,0.0
31925.0,36,8.9,0,80000.0,Verified,debt_consolidation,CA,32.73,f,4480.8,0.0,INDIVIDUAL,,,1.0
9450.0,36,18.49,1,30000.0,Not Verified,debt_consolidation,TN,15.32,f,2910.59,0.0,INDIVIDUAL,0.0,11133.0,0.0
11975.0,36,9.91,8,70000.0,Not Verified,small_business,PA,18.46,f,725.05,0.0,INDIVIDUAL,,,1.0
14000.0,60,14.65,10,70000.0,Source Verified,credit_card,CA,26.2,w,328.5,0.0,INDIVIDUAL,0.0,48633.0,0.0
25900.0,36,11.67,2,160000.0,Source Verified,credit_card,AZ,12.59,f,3888.07,0.0,INDIVIDUAL,0.0,68943.0,0.0
450.0,36,12.04,7,100000.0,Not Verified,debt_consolidation,MI,15.82,f,2827.42,49.8575616674,INDIVIDUAL,,,1.0
20125.0,60,13.18,0,75000.0,Source Verified,debt_consolidation,TX,20.8,w,409.99,0.0,INDIVIDUAL,0.0,221091.0,0.0
12000.0,36,6.24,5,90000.0,Not Verified,credit_card,NY,13.64,w,129.46,0.0,INDIVIDUAL,0.0,344841.0,0.0
5600.0,36,14.48,10,58000.0,Verified,other,NC,29.44,w,63.07,0.0,INDIVIDUAL,0.0,122236.0,0.0
9250.0,36,12.99,10,43000.0,Source Verified,debt_consolidation,OR,17.64,f,1028.19,0.0,INDIVIDUAL,0.0,12475.0,0.0
10400.0,36,6.92,3,60000.0,Source Verified,debt_consolidation,NC,8.68,f,579.24,0.0,INDIVIDUAL,0.0,140970.0,0.0
25200.0,36,17.86,10,62000.0,Verified,major_purchase,PA,25.9,f,4170.46,0.0,INDIVIDUAL,0.0,29919.0,0.0
18000.0,36,7.69,10,50000.0,Source Verified,debt_consolidation,TX,30.62,f,1340.25,0.0,INDIVIDUAL,0.0,60152.0,0.0
5000.0,36,7.9,-1,30000.0,Source Verified,debt_consolidation,CA,17.64,w,445.24,0.0,INDIVIDUAL,178.0,5730.0,0.0
10000.0,36,15.96,10,80000.0,Verified,home_improvement,CA,24.22,f,2403.34,0.0,INDIVIDUAL,,,0.0
20000.0,60,13.67,9,65000.0,Source Verified,debt_consolidation,TX,11.28,f,3695.7,0.0,INDIVIDUAL,0.0,21540.0,1.0
16800.0,60,18.99,9,121000.0,Source Verified,credit_card,NY,13.59,w,1553.98,0.0,INDIVIDUAL,0.0,54120.0,0.0
9475.0,36,12.49,0,50000.0,Verified,debt_consolidation,MD,19.04,f,1610.66,0.0,INDIVIDUAL,0.0,306956.0,0.0
7000.0,36,11.53,2,38000.0,Source Verified,other,NC,8.72,f,432.77,0.0,INDIVIDUAL,0.0,100332.0,0.0
14250.0,36,13.11,4,38000.0,Verified,home_improvement,VA,12.28,f,1146.51,0.0,INDIVIDUAL,0.0,210861.0,1.0
27000.0,36,11.22,0,210000.0,Verified,debt_consolidation,PA,5.01,w,0.0,0.0,INDIVIDUAL,0.0,342581.0,0.0
10000.0,36,9.17,5,100000.0,Not Verified,moving,NY,10.1,w,619.56,0.0,INDIVIDUAL,172.0,157383.0,1.0
10400.0,60,13.98,5,46000.0,Not Verified,debt_consolidation,TN,21.47,w,1866.48,0.0,INDIVIDUAL,0.0,129757.0,0.0
15000.0,36,19.2,3,110000.0,Verified,debt_consolidation,NC,14.19,w,2533.02,0.0,INDIVIDUAL,577.0,293089.0,1.0
6000.0,36,12.69,10,80000.0,Not Verified,medical,TX,18.75,w,181.73,0.0,INDIVIDUAL,0.0,179158.0,0.0
13975.0,36,9.88,0,37000.0,Not Verified,credit_card,MA,20.04,f,2231.86,0.0,INDIVIDUAL,,,1.0
19475.0,60,16.49,-1,57575.0,Verified,debt_consolidation,CA,28.61,w,2975.28,0.0,INDIVIDUAL,0.0,81002.0,0.0
30750.0,60,21.7,10,90000.0,Verified,credit_card,KY,19.51,f,5813.73,0.0,INDIVIDUAL,0.0,272065.0,1.0
10000.0,60,12.69,10,50000.0,Not Verified,credit_card,WI,12.41,f,1084.02,0.0,INDIVIDUAL,0.0,164399.0,0.0
10000.0,36,16.55,3,38000.0,Verified,medical,CT,22.52,w,524.41,0.0,INDIVIDUAL,0.0,30313.0,0.0
20000.0,60,15.61,10,92000.0,Verified,debt_consolidation,GA,28.06,w,2199.6,0.0,INDIVIDUAL,0.0,234742.0,0.0
24000.0,60,13.99,8,143000.0,Verified,moving,FL,23.55,w,1080.92,0.0,INDIVIDUAL,0.0,82841.0,0.0
10000.0,36,14.65,5,60000.0,Source Verified,house,FL,16.42,w,349.91,0.0,INDIVIDUAL,0.0,223591.0,0.0
10500.0,36,7.26,10,95000.0,Not Verified,other,TX,22.71,w,297.23,0.0,INDIVIDUAL,0.0,211968.0,0.0
6000.0,36,6.97,10,85000.0,Source Verified,home_improvement,IN,1.02,f,608.5,0.0,INDIVIDUAL,0.0,188359.0,0.0
28000.0,60,10.99,10,110000.0,Verified,debt_consolidation,LA,33.56,w,484.0,0.0,INDIVIDUAL,0.0,344811.0,0.0
16000.0,36,13.33,2,50000.0,Source Verified,debt_consolidation,CA,14.38,f,1197.74,0.0,INDIVIDUAL,0.0,304118.0,0.0
3000.0,36,10.99,5,65000.0,Not Verified,debt_consolidation,CA,15.82,w,176.68,0.0,INDIVIDUAL,1363.0,37535.0,0.0
23950.0,60,11.14,7,99000.0,Verified,credit_card,AZ,30.9,f,3229.49,26.18,INDIVIDUAL,0.0,320684.0,0.0
7000.0,36,6.99,10,70000.0,Not Verified,debt_consolidation,TX,1.23,w,0.0,0.0,INDIVIDUAL,0.0,35701.0,0.0
6625.0,36,17.76,0,69000.0,Source Verified,credit_card,LA,21.62,f,1417.79,0.0,INDIVIDUAL,0.0,37011.0,1.0
5600.0,36,17.77,9,50000.0,Not Verified,debt_consolidation,NH,19.13,f,1621.47,0.0,INDIVIDUAL,0.0,36916.0,0.0
10000.0,36,11.22,9,35000.0,Source Verified,credit_card,CA,14.16,w,87.27,0.0,INDIVIDUAL,0.0,10103.0,0.0
2000.0,36,8.9,2,52000.0,Not Verified,debt_consolidation,IL,7.29,f,255.97,0.0,INDIVIDUAL,0.0,7441.0,0.0
9175.0,36,15.61,9,40000.0,Verified,major_purchase,AZ,30.69,f,963.66,0.0,INDIVIDUAL,0.0,39919.0,0.0
24000.0,60,7.89,8,68200.0,Verified,credit_card,MI,26.43,w,1320.42,0.0,INDIVIDUAL,0.0,259497.0,0.0
15000.0,60,17.57,-1,37000.0,Verified,debt_consolidation,AZ,33.12,w,0.0,0.0,INDIVIDUAL,0.0,23945.0,0.0
9600.0,36,6.92,-1,26000.0,Verified,debt_consolidation,MN,10.25,w,440.21,0.0,INDIVIDUAL,0.0,3805.0,0.0
6375.0,36,16.99,10,20000.0,Verified,credit_card,CA,33.55,f,1167.55,0.0,INDIVIDUAL,0.0,13258.0,0.0
2000.0,36,7.69,5,72012.0,Not Verified,other,NJ,14.33,f,165.78,0.0,INDIVIDUAL,0.0,18532.0,0.0
15000.0,60,14.33,6,45000.0,Verified,debt_consolidation,CA,24.69,f,3183.54,0.0,INDIVIDUAL,0.0,31050.0,1.0
35000.0,36,16.55,0,210000.0,Verified,debt_consolidation,TX,14.26,w,418.35,0.0,INDIVIDUAL,0.0,94197.0,0.0
15000.0,36,7.89,3,49854.0,Source Verified,debt_consolidation,MN,9.94,f,462.01,0.0,INDIVIDUAL,17495.0,12050.0,0.0
24000.0,36,11.53,10,82000.0,Source Verified,credit_card,TN,33.62,f,494.24,0.0,INDIVIDUAL,72.0,270900.0,0.0
16000.0,60,12.99,10,71000.0,Source Verified,debt_consolidation,FL,11.8,w,1275.16,0.0,INDIVIDUAL,0.0,364659.0,1.0
30000.0,60,9.99,9,280000.0,Verified,debt_consolidation,NY,12.59,w,1416.27,0.0,INDIVIDUAL,0.0,84781.0,0.0
18000.0,60,12.69,4,40500.0,Source Verified,major_purchase,NV,15.59,w,1287.94,0.0,INDIVIDUAL,7084.0,15332.0,0.0
17250.0,60,18.2,2,54000.0,Not Verified,debt_consolidation,MN,28.67,w,244.18,0.0,INDIVIDUAL,0.0,296355.0,0.0
16825.0,36,12.99,3,48000.0,Verified,debt_consolidation,TX,18.35,w,3315.01,0.0,INDIVIDUAL,0.0,54255.0,0.0
20000.0,60,15.61,1,84000.0,Source Verified,debt_consolidation,AZ,19.39,w,500.1,0.0,INDIVIDUAL,0.0,113462.0,0.0
3000.0,36,7.62,10,125000.0,Not Verified,home_improvement,NY,9.99,f,363.75,0.0,INDIVIDUAL,,,1.0
35000.0,60,14.65,6,290000.0,Verified,debt_consolidation,NC,8.38,w,3636.71,0.0,INDIVIDUAL,0.0,468677.0,0.0
23900.0,36,9.49,0,88000.0,Source Verified,credit_card,TX,30.3,f,1354.58,0.0,INDIVIDUAL,0.0,130489.0,1.0
11950.0,36,6.62,8,40000.0,Not Verified,debt_consolidation,NY,12.42,f,1219.7,0.0,INDIVIDUAL,,,0.0
9600.0,36,16.99,3,32000.0,Source Verified,debt_consolidation,OH,26.82,w,994.16,0.0,INDIVIDUAL,0.0,37893.0,0.0
19950.0,36,7.9,5,60000.0,Verified,debt_consolidation,FL,26.64,f,2341.34,0.0,INDIVIDUAL,,,1.0
6800.0,36,12.69,10,80000.0,Not Verified,credit_card,WA,27.57,f,458.47,0.0,INDIVIDUAL,0.0,57776.0,0.0
12600.0,36,14.99,10,80000.0,Verified,home_improvement,CA,22.77,w,2252.7,0.0,INDIVIDUAL,0.0,412901.0,0.0
4250.0,36,16.29,-1,9000.0,Verified,credit_card,PA,32.67,w,643.36,0.0,INDIVIDUAL,0.0,4814.0,0.0
16000.0,60,11.99,0,57500.0,Source Verified,debt_consolidation,NC,8.97,w,0.0,0.0,INDIVIDUAL,0.0,115408.0,0.0
14975.0,36,10.99,-1,60000.0,Verified,debt_consolidation,OH,28.86,f,128.01,0.0,INDIVIDUAL,0.0,30317.0,0.0
2000.0,36,9.17,10,39000.0,Source Verified,other,NY,9.4,w,22.72,0.0,INDIVIDUAL,100.0,10447.0,1.0
12500.0,60,13.99,10,56000.0,Source Verified,debt_consolidation,MN,9.05,w,1107.64,0.0,INDIVIDUAL,0.0,41046.0,0.0
5000.0,36,9.17,7,43920.0,Not Verified,home_improvement,KY,32.01,w,35.66,0.0,INDIVIDUAL,0.0,36712.0,0.0
20000.0,60,14.64,10,92000.0,Not Verified,debt_consolidation,CA,18.51,w,4492.06,0.0,INDIVIDUAL,0.0,326925.0,0.0
8000.0,36,8.38,2,60000.0,Not Verified,debt_consolidation,NM,20.48,w,48.42,0.0,INDIVIDUAL,0.0,101117.0,0.0
28000.0,36,11.44,10,70000.0,Source Verified,credit_card,NY,18.55,f,1575.54,0.0,INDIVIDUAL,0.0,41005.0,1.0
24000.0,36,13.33,3,79232.14,Verified,credit_card,WA,20.08,f,737.11,0.0,INDIVIDUAL,0.0,255609.0,0.0
11450.0,36,19.99,4,35000.0,Verified,credit_card,TX,23.22,w,1059.02,0.0,INDIVIDUAL,0.0,203527.0,0.0
18000.0,60,11.53,10,106617.0,Source Verified,home_improvement,CA,17.83,w,1769.51,0.0,INDIVIDUAL,0.0,33268.0,0.0
8000.0,36,8.9,4,85000.0,Source Verified,debt_consolidation,TX,3.15,f,1138.5,0.0,INDIVIDUAL,0.0,7364.0,0.0
8000.0,36,17.1,1,40000.0,Verified,debt_consolidation,NH,19.68,f,1360.19,0.0,INDIVIDUAL,146.0,16732.0,1.0
16700.0,60,23.99,3,38000.0,Not Verified,debt_consolidation,GA,32.03,f,3177.3,0.0,INDIVIDUAL,106.0,130926.0,0.0
3175.0,36,7.62,10,33000.0,Not Verified,debt_consolidation,OH,13.13,f,341.35,0.0,INDIVIDUAL,0.0,111233.0,1.0
9000.0,36,12.69,0,35000.0,Source Verified,debt_consolidation,CT,19.27,f,361.15,0.0,INDIVIDUAL,0.0,54595.0,0.0
16450.0,60,15.31,10,40000.0,Verified,debt_consolidation,MI,13.56,f,3727.29,0.0,INDIVIDUAL,0.0,58726.0,0.0
15000.0,36,7.12,1,55000.0,Not Verified,debt_consolidation,IL,11.39,w,1297.44,0.0,INDIVIDUAL,0.0,40734.0,0.0
30300.0,36,19.52,10,101000.0,Verified,debt_consolidation,CA,16.54,w,3073.11,0.0,INDIVIDUAL,309.0,253999.0,1.0
20000.0,60,14.31,-1,51000.0,Verified,major_purchase,NY,22.85,w,2453.35,0.0,INDIVIDUAL,0.0,151115.0,1.0
9000.0,36,8.19,1,60000.0,Not Verified,home_improvement,FL,10.08,f,708.38,0.0,INDIVIDUAL,900.0,218588.0,0.0
8000.0,36,14.64,5,56000.0,Not Verified,debt_consolidation,NY,7.87,w,1555.42,0.0,INDIVIDUAL,0.0,10629.0,0.0
14000.0,36,11.14,4,50000.0,Verified,debt_consolidation,CA,15.55,w,2055.86,0.0,INDIVIDUAL,0.0,26512.0,1.0
35000.0,60,24.99,1,175000.0,Source Verified,small_business,TN,20.19,w,1402.95,0.0,INDIVIDUAL,0.0,302389.0,0.0
13925.0,36,14.3,0,43000.0,Source Verified,credit_card,NY,31.29,f,2887.35,0.0,INDIVIDUAL,0.0,17952.0,0.0
19200.0,36,6.68,10,135000.0,Source Verified,credit_card,TX,16.21,w,938.82,0.0,INDIVIDUAL,0.0,75971.0,0.0
24975.0,36,18.25,10,63000.0,Verified,credit_card,MN,21.43,f,7633.6,0.0,INDIVIDUAL,,,1.0
10975.0,36,6.92,2,38000.0,Source Verified,credit_card,IN,27.7,w,437.8,0.0,INDIVIDUAL,0.0,31197.0,0.0
