BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,EMPPLOYMENT_TITLE,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
9000.0,36 months,9.49,1 year,Senior Strategy Consultant,102000.0,Source Verified,credit_card,NC,20.54,w,623.35,0.0,INDIVIDUAL,0.0,63532.0,0.0
12000.0,36 months,11.99,2 years,Jacobs Technology,96000.0,Not Verified,major_purchase,FL,15.88,f,677.91,0.0,INDIVIDUAL,,,1.0
20000.0,36 months,9.99,4 years,President,134500.0,Verified,home_improvement,MN,27.04,f,465.31,0.0,INDIVIDUAL,0.0,627549.0,0.0
23000.0,36 months,12.69,6 years,Teacher,56000.0,Source Verified,debt_consolidation,OR,15.07,f,2035.78,0.0,INDIVIDUAL,0.0,61170.0,0.0
27575.0,60 months,16.99,4 years,Engineer,60000.0,Verified,credit_card,IL,8.3,f,7811.22,0.0,INDIVIDUAL,0.0,110731.0,0.0
20000.0,36 months,10.64,10+ years,Snowmass Village Police,54000.0,Verified,debt_consolidation,CO,11.93,f,2892.6,0.0,INDIVIDUAL,0.0,28977.0,1.0
15000.0,60 months,13.98,1 year,nuclear medicine,80000.0,Not Verified,credit_card,NV,21.06,w,686.73,0.0,INDIVIDUAL,0.0,149265.0,1.0
24000.0,36 months,12.49,< 1 year,Senior Research Chemist,92500.0,Source Verified,debt_consolidation,OH,17.59,w,3569.95,0.0,INDIVIDUAL,0.0,45227.0,0.0
16000.0,36 months,8.19,2 years,Sr. Accountant,53000.0,Not Verified,debt_consolidation,IN,14.18,f,1155.48,0.0,INDIVIDUAL,82.0,160354.0,0.0
12000.0,36 months,12.29,8 years,Graphic Designer,24000.0,Verified,debt_consolidation,FL,11.4,w,577.61,0.0,INDIVIDUAL,0.0,5053.0,0.0
18000.0,36 months,7.62,10+ years,,130000.0,Source Verified,debt_consolidation,CA,8.07,f,1543.21,0.0,INDIVIDUAL,0.0,244986.0,1.0
12000.0,36 months,13.49,< 1 year,"Environ Strategy Consultants, Inc.",60000.0,Not Verified,other,CA,17.7,f,2503.24,0.0,INDIVIDUAL,,,1.0
7350.0,36 months,17.86,9 years,Coordinator,100000.0,Source Verified,debt_consolidation,CA,11.41,f,436.21,0.0,INDIVIDUAL,1448.0,36817.0,1.0
18000.0,36 months,17.1,6 years,district manager,57000.0,Verified,credit_card,TN,13.67,f,3707.49,0.0,INDIVIDUAL,0.0,131876.0,0.0
13000.0,36 months,7.89,10+ years,driver,62000.0,Source Verified,debt_consolidation,NC,19.16,w,400.41,0.0,INDIVIDUAL,0.0,132523.0,0.0
23875.0,60 months,24.99,10+ years,Chef,80000.0,Source Verified,debt_consolidation,NY,15.08,f,4248.32,0.0,INDIVIDUAL,0.0,39559.0,0.0
22225.0,60 months,16.89,10+ years,"SOUTHEASTERN INTEGRATED MEDICAL, PL",135000.0,Verified,debt_consolidation,FL,10.52,f,10278.82,0.0,INDIVIDUAL,,,1.0
10375.0,60 months,21.67,4 years,Supervisor Geek Squad,41000.0,Source Verified,debt_consolidation,MD,17.94,w,1607.74,0.0,INDIVIDUAL,230.0,21451.0,0.0
8400.0,36 months,10.74,4 years,Space X,60000.0,Not Verified,debt_consolidation,CA,5.92,f,289.69,0.0,INDIVIDUAL,,,1.0
6250.0,36 months,7.9,5 years,ICS/Coverall AB,160000.0,Verified,home_improvement,FL,7.36,f,41.05,0.0,INDIVIDUAL,,,0.0
25000.0,36 months,5.93,4 years,Brand Manager,130000.0,Source Verified,credit_card,TX,20.72,w,891.19,0.0,INDIVIDUAL,0.0,415590.0,0.0
3500.0,60 months,7.66,,,24000.0,Verified,car,MN,2.55,f,283.07,0.0,INDIVIDUAL,,,1.0
8150.0,36 months,15.23,10+ years,North Florida Lincoln,41979.6,Not Verified,credit_card,FL,19.15,f,2032.39,0.0,INDIVIDUAL,,,1.0
23700.0,36 months,14.49,10+ years,registered nurse,90000.0,Source Verified,debt_consolidation,CA,9.65,w,3347.91,0.0,INDIVIDUAL,6419.0,7397.0,0.0
8000.0,36 months,13.99,4 years,Flexo Press Operator,32115.0,Source Verified,debt_consolidation,KS,20.37,w,432.65,0.0,INDIVIDUAL,0.0,21113.0,0.0
4800.0,36 months,13.68,3 years,TJ MAXX,65000.0,Verified,major_purchase,NY,18.96,f,1031.15,0.0,INDIVIDUAL,1433.0,31550.0,0.0
11000.0,36 months,13.67,< 1 year,Stained Glass,30000.0,Source Verified,credit_card,TX,11.24,f,2470.37,0.0,INDIVIDUAL,,,1.0
25600.0,36 months,7.26,10+ years,District Manager,95000.0,Source Verified,credit_card,TN,15.58,w,714.88,0.0,INDIVIDUAL,0.0,243154.0,0.0
22500.0,36 months,6.03,1 year,Producer,72200.0,Source Verified,credit_card,CA,22.54,w,1642.63,0.0,INDIVIDUAL,0.0,30247.0,0.0
16000.0,36 months,7.26,7 years,Bartender/assistant manager,55000.0,Not Verified,credit_card,FL,18.89,w,80.67,0.0,INDIVIDUAL,0.0,165333.0,0.0
4800.0,36 months,12.39,,,70000.0,Source Verified,debt_consolidation,CO,21.19,f,478.3,0.0,INDIVIDUAL,0.0,261546.0,0.0
14490.8752482,36 months,13.48,4 years,Midgard Management Inc,45000.0,Not Verified,credit_card,FL,24.4,f,3195.56,0.0,INDIVIDUAL,,,1.0
10500.0,60 months,17.57,5 years,Magistrate,33025.0,Source Verified,credit_card,NC,22.71,f,2376.64,0.0,INDIVIDUAL,0.0,29259.0,0.0
5525.0,36 months,16.29,6 years,Driver,101600.0,Not Verified,home_improvement,IL,9.34,w,1057.61,0.0,INDIVIDUAL,0.0,34010.0,0.0
15000.0,36 months,9.99,3 years,Engineer I,45485.0,Source Verified,credit_card,CA,19.5,w,872.27,0.0,INDIVIDUAL,0.0,37340.0,0.0
6525.0,36 months,20.99,3 years,Teacher,17208.0,Verified,car,CO,9.27,w,427.33,0.0,INDIVIDUAL,0.0,6116.0,0.0
7000.0,36 months,12.99,10+ years,Sr Project Coordinator,45000.0,Not Verified,debt_consolidation,FL,17.17,f,780.62,0.0,INDIVIDUAL,0.0,28328.0,0.0
7500.0,36 months,12.29,3 years,Deputy of Counter Intelligence,46000.0,Verified,credit_card,OK,15.26,f,219.97,0.0,INDIVIDUAL,0.0,162609.0,0.0
7000.0,36 months,12.49,10+ years,Owner,41000.0,Verified,other,WY,25.67,f,626.16,0.0,INDIVIDUAL,1053.0,102758.0,1.0
24075.0,36 months,11.83,10+ years,,140000.0,Not Verified,major_purchase,CA,14.33,f,4641.93,0.0,INDIVIDUAL,,,1.0
19350.0,60 months,18.25,1 year,"Executive Director, Board ",65300.0,Source Verified,debt_consolidation,MD,27.29,f,855.17,0.0,INDIVIDUAL,0.0,167877.0,0.0
30000.0,60 months,22.15,10+ years,MAIL CARRIER,64800.0,Verified,home_improvement,AZ,4.26,f,3243.78,0.0,INDIVIDUAL,0.0,2793.0,0.0
3900.0,36 months,18.99,10+ years,meatcutter,28000.0,Not Verified,debt_consolidation,UT,34.98,f,319.4,0.0,INDIVIDUAL,0.0,22030.0,1.0
30000.0,60 months,18.84,10+ years,AVP,70000.0,Verified,debt_consolidation,OH,22.82,w,3598.42,0.0,INDIVIDUAL,0.0,114841.0,0.0
9650.0,36 months,11.44,10+ years,Manager,74000.0,Verified,debt_consolidation,NY,18.83,f,1015.79,0.0,INDIVIDUAL,0.0,107791.0,0.0
10000.0,36 months,5.93,10+ years,Graphics technician,60000.0,Not Verified,debt_consolidation,VA,6.12,w,356.48,0.0,INDIVIDUAL,0.0,179548.0,0.0
12274.9954403,36 months,11.03,5 years,Panoramic Software,225000.0,Not Verified,debt_consolidation,CA,12.66,f,4036.93,0.0,INDIVIDUAL,,,0.0
10000.0,60 months,13.35,3 years,Development Manager,60000.0,Not Verified,debt_consolidation,WA,26.94,w,1613.88,0.0,INDIVIDUAL,0.0,139487.0,0.0
4000.0,36 months,16.24,,,15000.0,Verified,debt_consolidation,NC,23.44,w,780.62,0.0,INDIVIDUAL,129.0,57680.0,0.0
4775.0,36 months,12.85,1 year,assistant store manager,19000.0,Source Verified,credit_card,PA,13.77,w,860.63,0.0,INDIVIDUAL,0.0,4498.0,0.0
8000.0,36 months,9.99,1 year,Assistant manager,35360.0,Verified,debt_consolidation,NV,24.75,f,312.48,0.0,INDIVIDUAL,0.0,33940.0,0.0
6250.0,36 months,15.61,5 years,Claims Assistant,50000.0,Not Verified,debt_consolidation,CA,23.88,f,383.01,0.0,INDIVIDUAL,0.0,137287.0,0.0
12000.0,60 months,16.55,10+ years,Ethics Specialist,102000.0,Verified,credit_card,VA,8.28,w,318.18,0.0,INDIVIDUAL,0.0,21364.0,0.0
22000.0,60 months,9.17,10+ years,package car driver,75000.0,Not Verified,credit_card,WI,7.84,w,322.8,0.0,INDIVIDUAL,0.0,19942.0,0.0
22900.0,36 months,10.99,2 years,Dept of Health and Human Services,179000.0,Not Verified,debt_consolidation,NV,6.42,f,4452.82,0.0,INDIVIDUAL,,,1.0
7200.0,36 months,6.62,10+ years,Community Consolidated School Dist 15,87882.0,Not Verified,home_improvement,IL,23.76,f,714.87,0.0,INDIVIDUAL,0.0,419850.0,0.0
21000.0,36 months,8.18,3 years,Business Process Manager I,110000.0,Verified,credit_card,TX,19.68,f,911.03,0.0,INDIVIDUAL,0.0,578308.0,0.0
8000.0,36 months,11.55,7 years,GC&E Systems Group Inc.,52000.0,Not Verified,debt_consolidation,TX,19.32,w,629.37,0.0,INDIVIDUAL,0.0,145406.0,1.0
10000.0,36 months,12.05,10+ years,Maintainence Coordinator,94000.0,Verified,debt_consolidation,GA,15.0,f,185.11,0.0,INDIVIDUAL,89.0,260039.0,0.0
12000.0,36 months,10.99,9 years,Member Service Professional,45000.0,Not Verified,debt_consolidation,TX,27.71,w,706.72,0.0,INDIVIDUAL,0.0,106975.0,0.0
8000.0,36 months,10.64,10+ years,Manchinist,60000.0,Source Verified,credit_card,OH,6.28,f,61.47,0.0,INDIVIDUAL,6502.0,4358.0,0.0
9000.0,36 months,10.64,5 years,GENERAL MANAGER,60000.0,Source Verified,debt_consolidation,FL,15.78,w,74.48,0.0,INDIVIDUAL,0.0,35319.0,0.0
15000.0,36 months,6.49,2 years,Financial Analyst,80780.0,Not Verified,debt_consolidation,TX,18.7,w,983.27,0.0,INDIVIDUAL,0.0,267458.0,0.0
16750.0,36 months,14.96,5 years,80 hanover management  llc,24000.0,Source Verified,other,CT,2.8,f,3519.12,0.0,INDIVIDUAL,,,1.0
15000.0,36 months,9.67,10+ years,SALES,75000.0,Not Verified,credit_card,CA,11.89,w,1711.18,0.0,INDIVIDUAL,0.0,28850.0,0.0
10200.0,36 months,18.24,< 1 year,Electronics Engineering Technician,50000.0,Not Verified,debt_consolidation,OK,14.71,f,1226.74,0.0,INDIVIDUAL,0.0,23518.0,1.0
10000.0,36 months,7.9,1 year,Jacobs,66000.0,Not Verified,debt_consolidation,AK,10.93,w,1191.91,0.0,INDIVIDUAL,0.0,254371.0,0.0
7850.0,36 months,13.48,4 years,verizon wireless,60000.0,Verified,debt_consolidation,NJ,9.76,f,1434.1,0.0,INDIVIDUAL,,,0.0
1625.0,36 months,11.54,< 1 year,Bruno's Supermarkets,25000.0,Not Verified,debt_consolidation,AL,18.19,f,900.84,0.0,INDIVIDUAL,,,1.0
12000.0,36 months,6.24,< 1 year,Maintenance Technician,58000.0,Not Verified,credit_card,IL,13.89,w,58.24,0.0,INDIVIDUAL,0.0,261022.0,0.0
1600.0,36 months,16.78,8 years,Minnesota Wild,55000.0,Verified,credit_card,MN,9.65,w,362.19,0.0,INDIVIDUAL,0.0,23074.0,1.0
12250.0,36 months,18.75,4 years,Metropolitan Center,35000.0,Not Verified,other,NY,9.74,f,1874.33,0.0,INDIVIDUAL,0.0,13699.0,0.0
14050.0,36 months,9.17,2 years,Register nurse,68000.0,Not Verified,debt_consolidation,TX,25.7,w,904.03,0.0,INDIVIDUAL,0.0,67650.0,0.0
16000.0,60 months,14.49,4 years,Sales Manager,65000.0,Source Verified,debt_consolidation,NY,11.92,w,3116.38,0.0,INDIVIDUAL,0.0,27537.0,0.0
28000.0,36 months,11.53,10+ years,Division manager,300000.0,Verified,debt_consolidation,IL,9.81,f,1245.78,0.0,INDIVIDUAL,0.0,533992.0,0.0
10000.0,36 months,7.89,5 years,NDT Technician,169983.0,Not Verified,credit_card,TX,8.04,f,308.02,0.0,INDIVIDUAL,0.0,257600.0,0.0
26000.0,36 months,7.26,10+ years,Lead Technical Architect,118000.0,Source Verified,debt_consolidation,CA,17.07,w,146.81,0.0,INDIVIDUAL,0.0,64977.0,0.0
35000.0,36 months,12.39,10+ years,Officer,130000.0,Source Verified,debt_consolidation,NY,20.35,w,3998.06,0.0,INDIVIDUAL,0.0,100465.0,0.0
8000.0,36 months,14.65,8 years,Senior Research ssociate,58000.0,Verified,other,CO,18.75,w,445.04,0.0,INDIVIDUAL,2382.0,42365.0,0.0
8759.82772496,60 months,6.54,10+ years,Pinellas county sheriff office,60000.0,Not Verified,major_purchase,FL,16.76,f,1550.37,0.0,INDIVIDUAL,,,1.0
30000.0,36 months,9.17,7 years,Associate Information Officer,152000.0,Verified,debt_consolidation,NJ,20.6,w,168.13,0.0,INDIVIDUAL,0.0,68286.0,1.0
18925.0,36 months,14.83,6 years,MCPS,51500.0,Verified,debt_consolidation,MD,22.23,f,4044.69,0.0,INDIVIDUAL,,,1.0
20000.0,60 months,9.17,< 1 year,"Director, Technical Data Management",153000.0,Source Verified,home_improvement,NJ,5.28,w,573.7,0.0,INDIVIDUAL,0.0,151733.0,0.0
2000.0,36 months,24.5,8 years,Choice Pools,45000.0,Not Verified,other,PA,10.67,f,672.13,0.0,INDIVIDUAL,62.0,21703.0,1.0
9975.0,60 months,17.86,10+ years,pharmacy technician,46000.0,Source Verified,debt_consolidation,PA,13.88,f,998.48,0.0,INDIVIDUAL,438.0,72430.0,0.0
7000.0,36 months,15.59,4 years,Sales Operations,48000.0,Source Verified,debt_consolidation,NY,18.15,f,996.05,0.0,INDIVIDUAL,0.0,17563.0,0.0
24000.0,36 months,6.92,10+ years,supervisor,60000.0,Source Verified,credit_card,AZ,15.48,w,999.67,0.0,INDIVIDUAL,0.0,200951.0,0.0
5950.0,36 months,13.66,3 years,RN,85000.0,Source Verified,debt_consolidation,CA,3.53,w,378.52,0.0,INDIVIDUAL,0.0,6355.0,0.0
6000.0,36 months,19.05,8 years,Miami Dade County Public schools,55000.0,Verified,medical,FL,16.32,f,1620.93,0.0,INDIVIDUAL,585.0,37538.0,1.0
6750.0,36 months,5.93,3 years,Radiologic Technologist,104000.0,Not Verified,credit_card,CA,17.04,w,292.63,0.0,INDIVIDUAL,0.0,80415.0,0.0
25000.0,60 months,9.49,2 years,Sales Director,91000.0,Source Verified,debt_consolidation,NH,16.1,f,2336.03,0.0,INDIVIDUAL,0.0,300833.0,0.0
20000.0,60 months,8.18,10+ years,Salesman,57800.0,Source Verified,credit_card,MT,6.33,w,1150.36,0.0,INDIVIDUAL,0.0,74020.0,0.0
16000.0,60 months,12.29,9 years,Plumber,80000.0,Source Verified,debt_consolidation,CA,11.82,w,1093.61,0.0,INDIVIDUAL,0.0,34132.0,0.0
10000.0,36 months,12.12,10+ years,OptumHealth,34800.0,Source Verified,debt_consolidation,MN,19.14,f,2031.62,0.0,INDIVIDUAL,0.0,14403.0,0.0
9600.0,36 months,6.24,2 years,Product Implementation Manager,74000.0,Not Verified,debt_consolidation,NY,11.56,w,188.74,0.0,INDIVIDUAL,0.0,23771.0,0.0
7500.0,36 months,10.99,4 years,Assistant Food Service Director,47000.0,Not Verified,credit_card,FL,20.74,f,976.08,0.0,INDIVIDUAL,0.0,130430.0,0.0
12000.0,36 months,11.99,7 years,"AVP, Branch Manager",70000.0,Source Verified,debt_consolidation,VA,26.48,f,2049.85,0.0,INDIVIDUAL,0.0,200989.0,0.0
35000.0,36 months,11.53,9 years,Managing Director,100000.0,Source Verified,debt_consolidation,NV,20.1,w,1275.26,0.0,INDIVIDUAL,0.0,269809.0,0.0
12000.0,60 months,17.86,3 years,Professional Coatings Sales Rep,49000.0,Source Verified,debt_consolidation,FL,22.17,w,1278.63,0.0,INDIVIDUAL,0.0,89321.0,0.0
10000.0,36 months,7.49,< 1 year,President,60000.0,Source Verified,debt_consolidation,GA,3.86,w,591.3,0.0,INDIVIDUAL,79.0,161458.0,0.0
5000.0,36 months,13.33,2 years,Registered Nurse,50000.0,Verified,debt_consolidation,NC,35.33,f,358.07,0.0,INDIVIDUAL,0.0,101170.0,0.0
10000.0,36 months,5.32,6 years,Donor AP Auditor/Payroll Coordinator,60000.0,Source Verified,debt_consolidation,SC,12.7,w,62.41,0.0,INDIVIDUAL,2378.0,109573.0,0.0
5000.0,36 months,10.99,< 1 year,Warehouse associate,15000.0,Source Verified,major_purchase,GA,8.32,w,39.68,0.0,INDIVIDUAL,0.0,23135.0,0.0
10400.0,36 months,16.24,5 years,X-ray tech,120000.0,Not Verified,credit_card,IN,13.51,f,2084.81,0.0,INDIVIDUAL,0.0,285497.0,1.0
18975.0,60 months,21.0,2 years,blossman gas company,43000.0,Verified,debt_consolidation,NC,32.65,f,8943.49,0.0,INDIVIDUAL,0.0,29407.0,0.0
35000.0,60 months,13.33,9 years,Escrow Officer,90000.0,Verified,debt_consolidation,CA,14.61,w,747.07,0.0,INDIVIDUAL,0.0,372662.0,0.0
20000.0,60 months,13.98,10+ years,Engineer,97000.0,Source Verified,debt_consolidation,AZ,13.13,w,2988.5,0.0,INDIVIDUAL,0.0,280525.0,0.0
6900.0,36 months,12.99,10+ years,Receptionist,25000.0,Not Verified,debt_consolidation,OH,5.66,w,1039.29,0.0,INDIVIDUAL,0.0,80427.0,0.0
9325.0,36 months,18.25,10+ years,PMC,65000.0,Verified,other,LA,21.36,f,1038.83,0.0,INDIVIDUAL,0.0,170707.0,0.0
19850.0,60 months,15.8,10+ years,Raytheon Company,67000.0,Verified,debt_consolidation,MA,19.06,f,2765.64,0.0,INDIVIDUAL,0.0,35763.0,0.0
6625.0,36 months,17.77,< 1 year,SunTrust,31000.0,Not Verified,debt_consolidation,MD,27.68,f,1578.76,0.0,INDIVIDUAL,0.0,68317.0,1.0
25000.0,36 months,12.85,10+ years,SALES AGENT,250000.0,Source Verified,debt_consolidation,NY,9.88,f,4591.15,0.0,INDIVIDUAL,0.0,35545.0,0.0
21000.0,36 months,9.17,10+ years,Courier,65000.0,Verified,credit_card,CA,26.23,w,893.21,0.0,INDIVIDUAL,0.0,39903.0,0.0
21500.0,60 months,15.61,4 years,Vice Presdient,118579.0,Source Verified,debt_consolidation,TX,14.61,f,4067.66,0.0,INDIVIDUAL,541.0,333627.0,1.0
28000.0,36 months,14.64,< 1 year,Software developer,95000.0,Verified,debt_consolidation,FL,31.43,w,5444.01,0.0,INDIVIDUAL,0.0,81191.0,0.0
17275.0,36 months,18.99,,,77000.0,Verified,debt_consolidation,VA,15.43,f,1711.6,0.0,INDIVIDUAL,0.0,44939.0,1.0
4000.0,36 months,12.49,6 years,Home Shopping Manager,30000.0,Not Verified,credit_card,CA,19.72,w,270.93,0.0,INDIVIDUAL,0.0,16501.0,1.0
11000.0,36 months,6.68,4 years,Occupational Therapy,70500.0,Not Verified,credit_card,NY,13.48,f,442.16,0.0,INDIVIDUAL,0.0,154083.0,0.0
13775.0,60 months,18.25,1 year,NGL Distribution Analyst,53000.0,Not Verified,credit_card,TX,33.04,w,1391.95,0.0,INDIVIDUAL,1620.0,271885.0,0.0
21000.0,36 months,8.18,3 years,Director Finance,150000.0,Verified,debt_consolidation,NC,10.82,f,1035.69,0.0,INDIVIDUAL,0.0,375927.0,0.0
17000.0,36 months,7.26,4 years,RN,50000.0,Not Verified,debt_consolidation,MT,31.45,w,389.08,0.0,INDIVIDUAL,0.0,62834.0,0.0
23975.0,36 months,7.62,1 year,Accenture,100000.0,Source Verified,credit_card,IL,14.94,f,1347.1,0.0,INDIVIDUAL,0.0,230444.0,1.0
8000.0,36 months,6.89,1 year,Business Consultant,120000.0,Verified,credit_card,TX,4.64,f,289.44,0.0,INDIVIDUAL,65.0,17596.0,0.0
17500.0,60 months,13.44,< 1 year,Account Executive,51000.0,Not Verified,credit_card,SC,14.64,w,0.0,0.0,INDIVIDUAL,539.0,60890.0,0.0
18000.0,36 months,11.53,1 year,Beauty Consultant,36000.0,Source Verified,credit_card,NJ,14.93,f,964.73,0.0,INDIVIDUAL,0.0,17889.0,0.0
15000.0,36 months,8.19,10+ years,Occupational Therapist,63000.0,Not Verified,debt_consolidation,MI,18.5,f,1051.63,0.0,INDIVIDUAL,0.0,32713.0,0.0
22000.0,60 months,12.29,7 years,School Psychologist,68000.0,Source Verified,debt_consolidation,LA,37.28,w,1295.25,0.0,INDIVIDUAL,0.0,144622.0,0.0
10825.0,60 months,18.55,8 years,Regional Market Execution Lead,76100.0,Verified,debt_consolidation,NJ,32.86,w,647.8,0.0,INDIVIDUAL,0.0,81444.0,0.0
16000.0,36 months,10.64,9 years,Manufacturing Manager,96000.0,Source Verified,debt_consolidation,WI,1.26,w,122.95,0.0,INDIVIDUAL,0.0,5500.0,0.0
21000.0,36 months,11.11,10+ years,,225000.0,Source Verified,small_business,NY,16.53,f,3778.08,0.0,INDIVIDUAL,,,1.0
32000.0,36 months,12.39,3 years,RN CASE MANAGER,70000.0,Verified,debt_consolidation,TX,17.75,f,3410.83,0.0,INDIVIDUAL,0.0,40388.0,0.0
15000.0,60 months,13.98,10+ years,carpenter,70000.0,Source Verified,debt_consolidation,OR,22.54,f,2106.57,0.0,INDIVIDUAL,0.0,41889.0,0.0
21000.0,60 months,17.57,3 years,PRESIDENT,144000.0,Source Verified,credit_card,FL,12.15,f,5477.48,0.0,INDIVIDUAL,0.0,46472.0,0.0
20000.0,36 months,11.49,5 years,Creative Manager,85000.0,Verified,debt_consolidation,MA,20.78,w,146.81,0.0,INDIVIDUAL,0.0,74167.0,0.0
8225.0,36 months,12.69,9 years,Strategic Accounts - North America,56000.0,Verified,credit_card,IL,24.41,f,404.34,0.0,INDIVIDUAL,0.0,333093.0,0.0
12000.0,36 months,12.49,10+ years,Accountant/Controller,50100.0,Verified,debt_consolidation,CA,25.39,w,1710.79,0.0,INDIVIDUAL,0.0,38559.0,0.0
24950.0,36 months,14.99,10+ years,Locomotive Foreman - Mechanical,80000.0,Source Verified,credit_card,WI,15.02,f,1491.36,0.0,INDIVIDUAL,0.0,28962.0,1.0
7950.0,36 months,9.99,4 years,Physical Therapy,55000.0,Not Verified,debt_consolidation,FL,9.86,f,540.66,0.0,INDIVIDUAL,0.0,98934.0,0.0
13000.0,60 months,10.15,< 1 year,Proposal Writer,70000.0,Not Verified,credit_card,IN,21.53,f,1835.35,0.0,INDIVIDUAL,290.0,244854.0,0.0
6400.0,36 months,12.29,< 1 year,UTILIZATION REVIEW COORDINATOR,45000.0,Source Verified,debt_consolidation,NC,19.95,w,499.83,0.0,INDIVIDUAL,97.0,99964.0,0.0
11125.0,60 months,17.57,10+ years,Captain,110000.0,Source Verified,debt_consolidation,MD,7.36,w,786.2,0.0,INDIVIDUAL,0.0,75527.0,0.0
20950.0,60 months,16.29,6 years,The Northern Trust,116000.0,Verified,debt_consolidation,IL,16.72,f,7393.14,0.0,INDIVIDUAL,0.0,294059.0,1.0
25000.0,36 months,7.62,10+ years,Librarian,98387.0,Verified,debt_consolidation,CA,23.03,w,1895.31,0.0,INDIVIDUAL,0.0,254090.0,1.0
25025.0,60 months,18.55,10+ years,Office Manger,57000.0,Source Verified,debt_consolidation,CA,10.93,f,1588.63,0.0,INDIVIDUAL,0.0,13649.0,0.0
12000.0,36 months,15.77,8 years,Director of Sales,120000.0,Verified,home_improvement,CA,7.7,w,0.0,0.0,INDIVIDUAL,0.0,306986.0,0.0
8875.0,36 months,13.99,8 years,Jacks Maintenance,44592.0,Verified,debt_consolidation,WI,16.85,f,1152.52,0.0,INDIVIDUAL,,,0.0
4950.0,36 months,17.57,8 years,Procc . Maint.,115000.0,Verified,home_improvement,NV,15.18,w,138.58,0.0,INDIVIDUAL,0.0,54908.0,0.0
12000.0,36 months,5.32,8 years,Designer,78173.0,Not Verified,credit_card,MO,21.08,w,248.73,0.0,INDIVIDUAL,0.0,190772.0,0.0
11950.0,36 months,15.88,6 years,sunset scavendger co,100000.0,Not Verified,debt_consolidation,CA,10.37,f,465.78,0.0,INDIVIDUAL,0.0,518560.0,1.0
14000.0,36 months,15.61,< 1 year,"Manager, Project Accounting",83000.0,Not Verified,debt_consolidation,MO,13.64,f,2287.27,0.0,INDIVIDUAL,0.0,113031.0,0.0
30000.0,60 months,17.86,10+ years,Store Manager,75000.0,Verified,debt_consolidation,CA,12.32,w,1163.94,0.0,INDIVIDUAL,0.0,232046.0,1.0
18000.0,60 months,17.1,7 years,Truck Driver,65000.0,Source Verified,debt_consolidation,UT,18.65,f,5669.04,0.0,INDIVIDUAL,0.0,16391.0,0.0
16000.0,36 months,12.99,10+ years,Police Officer,85000.0,Not Verified,credit_card,NY,20.23,w,2538.57,0.0,INDIVIDUAL,0.0,61389.0,1.0
10000.0,36 months,11.99,< 1 year,R&D Chemist,65000.0,Verified,home_improvement,SC,27.88,w,86.6,0.0,INDIVIDUAL,0.0,201092.0,0.0
15000.0,36 months,9.67,10+ years,Program Manager - Sr Tooling Engineer,80000.0,Not Verified,debt_consolidation,MI,18.15,f,1359.34,0.0,INDIVIDUAL,0.0,219010.0,1.0
34950.0,60 months,17.57,10+ years,COURT OFFICER,95000.0,Source Verified,debt_consolidation,NY,33.61,w,1948.84,0.0,INDIVIDUAL,0.0,95871.0,0.0
30000.0,60 months,14.31,< 1 year,Enterprise Sales Engineer,175000.0,Source Verified,debt_consolidation,TX,16.74,w,4291.41,0.0,INDIVIDUAL,0.0,461564.0,0.0
4000.0,36 months,8.18,4 years,area supervisor,30000.0,Not Verified,credit_card,OR,19.76,f,213.7,0.0,INDIVIDUAL,0.0,82909.0,0.0
10000.0,36 months,8.9,< 1 year,PhD Assistantship,32000.0,Verified,credit_card,FL,10.12,w,1160.03,0.0,INDIVIDUAL,33296.0,54115.0,0.0
13225.0,60 months,14.65,< 1 year,lead installer,48000.0,Source Verified,debt_consolidation,MD,23.2,w,1374.16,0.0,INDIVIDUAL,0.0,37887.0,0.0
9000.0,36 months,8.18,7 years,Dental Hygienist,45000.0,Verified,debt_consolidation,WV,27.87,w,389.21,0.0,INDIVIDUAL,0.0,65472.0,0.0
3600.0,36 months,15.61,2 years,Intervention Specialist,44848.41,Verified,credit_card,OH,35.48,w,89.51,0.0,INDIVIDUAL,0.0,45006.0,0.0
35000.0,60 months,12.69,10+ years,Quality control reviewer,102000.0,Source Verified,credit_card,MA,22.05,w,1756.31,0.0,INDIVIDUAL,0.0,405338.0,0.0
9000.0,36 months,12.69,10+ years,electrical worker,45000.0,Not Verified,home_improvement,CA,8.77,f,686.18,0.0,INDIVIDUAL,0.0,17272.0,0.0
8950.0,36 months,12.99,10+ years,Special Education Assistant,28000.0,Source Verified,debt_consolidation,CA,23.19,w,1390.44,0.0,INDIVIDUAL,0.0,16266.0,0.0
35000.0,60 months,14.65,1 year,Production Engineer,100000.0,Verified,credit_card,TX,22.43,w,3608.23,0.0,INDIVIDUAL,0.0,192073.0,0.0
